brand;diagonal;old_price;new_price;product_code;name;url
Philips;34;31233;29965;WG00312920;Монітор ігровий Philips 34M2C6500/00 34 QD OLED ,3440*1440,175 Гц;https://nimpha.ua/312976-monitor-igroviy-philips-34m2c6500-00-34-qd-oled-34401440175-gts
ViewSonic;27;4518;4396;WG00312899;Монітор ViewSonic VA270-H 27 IPS, 1920х1080, 100  Гц, 1 мс, 1xVGA/1xHDMI 1.4;https://nimpha.ua/313003-monitor-viewsonic-va270-h-27-ips-1920kh1080-100--gts-1-ms-1xvga-1xhdmi-14
Samsung;27;46508;33999;WG00312898;Монiтор SAMSUNG LS27DG600SIXCI;https://nimpha.ua/313041-monitor-samsung-ls27dg600sixci
Samsung;24;6330;5599;WG00319007;Монітор Samsung LS24DG300EIXCI, 24, ігровий VA, FHD, 180 Гц, HDMI, DP;https://nimpha.ua/319147-monitor-samsung-ls24dg300eixci-24-igroviy-va-fhd-180-gts-hdmi-dp
AOC;31.5;11266;10903;WG00330700;Монітор AOC CQ32G4VE 31.5 VA, QHD, 180Гц, 0.5 мс, вигнутий, 2хHDMI, DP, чорно-сірий;https://nimpha.ua/331197-monitor-aoc-cq32g4ve-315-va-qhd-180gts-05-ms-vignutiy-2khhdmi-dp-chorno-siriy
Samsung;24;3899;3899;WG00332716;Монітор Samsung LS24D360GAIXCI 24 VA, вигнутий, 1920x1080, 100Гц, VGA, HDMI;https://nimpha.ua/333359-monitor-samsung-ls24d360gaixci-24-va-vignutiy-1920x1080-100gts-vga-hdmi
Dell;21.5;6639;6623;WG00333753;Монітор Dell P2225H 21.5 IPS, 100Hz, Black (210-BMHD);https://nimpha.ua/334345-monitor-dell-p2225h-215-ips-100hz-black-210-bmhd
2E;31.5;7999;7899;WG00337866;Монітор 2E D3224B 31.5 IPS, 2560x1440, 75Hz, 5ms, FreeSync, 2xHDMI/DP (2E-D3224B-01.UA);https://nimpha.ua/338476-monitor-2e-d3224b-315-ips-2560x1440-75hz-5ms-freesync-2xhdmi-dp-2e-d3224b-01ua
Samsung;27;6999;6799;WG00343994;Монітор ігровий Samsung VA 27,1920*1080,180 Гц,HDMI,DP LS27DG300EIXCI;https://nimpha.ua/344538-monitor-igroviy-samsung-va-2719201080180-gtshdmidp-ls27dg300eixci
;75;114429;114429;WG00370965;Дисплей інтерактивний iiyama TE7514MIS-B2AGAX, 75 VA, 3840х2160, 16:9, PureTouch-IR+, 24/7, 435кд/м2, Android 13;https://nimpha.ua/371538-displey-interaktivniy-iiyama-te7514mis-b2agax-75-va-3840kh2160-169-puretouch-ir-24-7-435kd-m2-android-13
iiyama;19;6589;6302;WG00370898;Монітор iiyama E1980S-B1, 19 TN, 1280х1024, 5:4, 3мс (GTG), 250кд/м2, 75Гц, 1xHDMI/1xDP, SP 2x2Вт;https://nimpha.ua/371575-monitor-iiyama-e1980s-b1-19-tn-1280kh1024-54-3ms-gtg-250kd-m2-75gts-1xhdmi-1xdp-sp-2x2vt
iiyama;19;6919;6919;WG00370900;Монітор iiyama B1980S-W1, 19 TN, 1280х1024, 5:4, 3мс (GTG), 250кд/м2, 75Гц, 1xHDMI/1xDP, SP 2x2Вт, HAS, білий;https://nimpha.ua/371624-monitor-iiyama-b1980s-w1-19-tn-1280kh1024-54-3ms-gtg-250kd-m2-75gts-1xhdmi-1xdp-sp-2x2vt-has-biliy
;65;49889;49889;WG00370955;Дисплей iiyama LH6564UHS-B1AG, 64.5 VA, 3840х2160, 16:9, 500кд/м2, 24/7, Android 14, 2xHDMI/1xUSB-C/2xUSB 2.0;https://nimpha.ua/371659-displey-iiyama-lh6564uhs-b1ag-645-va-3840kh2160-169-500kd-m2-24-7-android-14-2xhdmi-1xusb-c-2xusb-20
BenQ;75;80369;79869;WG00370962;Дисплей інтерактивний BenQ RE7504, 75 IPS, UHD, 16:9, 18/7, 450кд/м2, Android 13, 32GB, Precision IR, чорний (9H.F9FTK.DE4);https://nimpha.ua/371709-displey-interaktivniy-benq-re7504-75-ips-uhd-169-18-7-450kd-m2-android-13-32gb-precision-ir-chorniy-9hf9ftkde4
Philips;23.8;10057;9704;WG00371307;Монітор Philips 24B2G5200/00, 23.8 IPS, 1920x1080, 100Гц;https://nimpha.ua/371960-monitor-philips-24b2g5200-00-238-ips-1920x1080-100gts
Acer;31.5;12585;12306;WG00371330;Монітор ігровий Acer XV320QUM3BMIIPHX, 31.5 IPS, 2560x1440, 180Гц (UM.JX0EE.303);https://nimpha.ua/372098-monitor-igroviy-acer-xv320qum3bmiiphx-315-ips-2560x1440-180gts-umjx0ee303
ASUS;27;4905;4905;WG00371311;Монітор Asus VA279HG, 27 IPS, 1920x1080, 120Гц, VGA/HDMI (90LM04J1-B02371);https://nimpha.ua/372234-monitor-asus-va279hg-27-ips-1920x1080-120gts-vga-hdmi-90lm04j1-b02371
HP;7;11424;11255;WG00373127;Монітор HP S7 Pro 724pf, 23.8 IPS, HDMI/DP, HAS, Pivot, чорно-сріблястий (8X530AA);https://nimpha.ua/373708-monitor-hp-s7-pro-724pf-238-ips-hdmi-dp-has-pivot-chorno-sriblyastiy-8x530aa
Philips;24;3780;3674;WG00373118;Монітор Philips 24E2N1110/00, 23.8 IPS, 120Гц, VGA/HDMI, чорний;https://nimpha.ua/373982-monitor-philips-24e2n1110-00-238-ips-120gts-vga-hdmi-chorniy
ASUS;23.8;5969;5892;WG00170860;Монітор Asus TUF Gaming VG249Q1R (90LM05V1-B01E70);https://nimpha.ua/186934-monitor-lcd-238-asus-vg249q1r-2xhdmi-dp-mm-audio-ips-1920x1080-169-165hz-1ms-freesync
Philips;17;16632;16592;WG00211722;Монітор, Philips 172B9TL (172B9TL/00), 17, TN, 1280x1024, 60Гц;https://nimpha.ua/217522-monitor-philips-172b9tl-172b9tl-00
ASUS;23.8;9618;9572;WG00227961;Монітор Asus VG249QM1A 23.8 IPS,1920*1080,270 Гц;https://nimpha.ua/229075-monitor-lcd-238-asus-tuf-gaming-vg249qm1a-2xhdmi-dp-mm-ips-270hz-1ms-99srgb-freesync
BenQ;32;103585;92095;WG00233725;Монітор 32 BenQ SW321C, IPS, 4K, 99% Adobe RGB, HDMI, DP, USB Type-C, USB хаб, Card Reader, сірий;https://nimpha.ua/234731-monitor-32-benq-sw321c-ips-4k-99-adobe-rgb-hdmi-dp-usb-type-c-usb-khab-card-reader-siriy
Dell;31.5;58447;58447;WG00237296;Монітор DELL 31.5 U3223QZ HDMI, DP, USB-C, MM, RJ-45, IPS Black, 3840x2160, sRGB 100%, HAS, Cam;https://nimpha.ua/238293-monitor-lcd-315-dell-u3223qz-hdmi-dp-usb-c-mm-rj-45-ips-black-3840x2160-100srgb-has-cam
ASUS;31.5;12442;12357;WG00240659;Монітор Asus 31.5 TUF Gaming VG32AQA1A 2xHDMI, DP, MM, VA, 2560x1440, 170Hz, 1ms, CURVED, FreeSync, HDR10;https://nimpha.ua/241788-monitor-asus-315-tuf-gaming-vg32aqa1a-2xhdmi-dp-mm-va-2560x1440-170hz-1ms-curved-freesync-hdr10
ASUS;27;4969;4869;WG00253677;Монітор Asus VA27EHF 27 IPS,1920*1080,100 Гц,HDM;https://nimpha.ua/254470-monitor-asus-27-va27ehf-hdmi-ips-100hz-1ms-adaptivesync
HP;27;8825;8809;WG00258240;Монітор TFT 27 HP M27fq, IPS, QHD, HDMI 1.4 x 2, DP, чорний з сірим;https://nimpha.ua/258863-monitor-tft-27-hp-m27fq-ips-qhd-hdmi-14-x-2-dp-chorniy-z-sirim
Philips;15.6;14799;13499;WG00258201;Монітор TFT 15.6 Philips 162B9T сенсорний (10д.), D-SUB, DVI-D, DP, HDMI, USB, HAS, колонки, чорний;https://nimpha.ua/258947-monitor-tft-156-philips-162b9t-sensorniy-10d-d-sub-dvi-d-dp-hdmi-usb-has-kolonki-chorniy
Alienware;27;17952;17833;WG00253691;Монітор DELL 27 AW2724HF HDMI, 2xDP, USB, Fast IPS, 360Hz, 0.5ms, sRGB 99%, FreeSync, Pivot, HDR10;https://nimpha.ua/254441-monitor-dell-27-aw2724hf-hdmi-2xdp-usb-fast-ips-360hz-05ms-srgb-99-freesync-pivot-hdr10
Dell;23.8;16160;16053;WG00253688;Монітор DELL 23.8 P2424HT HDMI, DP, USB-C, RJ-45, MM, IPS, sRGB 99%, Touch Screen, HAS;https://nimpha.ua/254499-monitor-dell-238-p2424ht-hdmi-dp-usb-c-rj-45-mm-ips-srgb-99-touch-screen-has
HP;27;9332;9271;WG00258274;Монітор TFT 27 HP OMEN 27, IPS, 165Hz, 1ms, 2xHDMI, DP, HAS, чорний;https://nimpha.ua/258894-monitor-tft-27-hp-omen-27-ips-165hz-1ms-2xhdmi-dp-has-chorniy
HP;27;18699;18269;WG00258266;Монітор TFT 27 HP E27k G5, 4K UHD, IPS, HDMI, DP, USB-C, RJ-45, HAS, Pivot, кол, чорно-сріблястий;https://nimpha.ua/258989-monitor-tft-27-hp-e27k-g5-4k-uhd-ips-hdmi-dp-usb-c-rj-45-has-pivot-kol-chorno-sriblyastiy
Acer;21.5;4577;3357;WG00264182;Монітор Acer V227QE3BIV 21.5 IPS,1920*1080,100 Гц,VGA,HDMI;https://nimpha.ua/264649-monitor-acer-ips-21519201080100-gtsvgahdmi-v227qe3biv
Dell;23.8;14259;14064;WG00282560;Монітор DELL 23.8 P2424HEB HDMI, DP, USB-C, RJ-45, MM, IPS, sRGB 99%, Pivot, Cam;https://nimpha.ua/282388-monitor-dell-238-p2424heb-hdmi-dp-usb-c-rj-45-mm-ips-srgb-99-pivot-cam
MSI;23.8;5299;5269;WG00282572;Монітор MSI 23.8 G244F-E2 2xHDMI, DP, Audio, IPS, 180Hz, 1ms, sRGB 112%, AdaptiveSync;https://nimpha.ua/282467-monitor-msi-238-g244f-e2-2xhdmi-dp-audio-ips-180hz-1ms-srgb-112-adaptivesync
ViewSonic;24;3822;3820;WG00287102;Монітор VIEWSONIC 24 BLACK VA2432-MHD;https://nimpha.ua/287057-monitor-24-ips-black-va2432-mhd-viewsonic
iiyama;34;16909;16869;WG00295321;Монітор iiyama 34 21:9 VA вигнутий РК, 3440х1440, 120 Гц, 0,4 мс, FreeSync, 1xHDMI/1xDP/1xUSB Type C XCB3494WQSN-B5;https://nimpha.ua/295230-monitor-iiyama-34-21%3A9-va-vignutiy-rk-3440kh1440-120-gts-04-ms-freesync-1xhdmi-1xdp-1xusb-type-c-xcb3494wqsn-b5
iiyama;24;15375;15319;WG00295985;Монітор iiyama ProLite T2452MSC-W1 24 16:9 IPS сенсорний РК монітор, 1920х1080, проекційно-ємністна технологія, 1xHDMI/1xDP/2xUSB3;https://nimpha.ua/295906-monitor-iiyama-prolite-t2452msc-w1-238-169-ips-sensorniy-rk-monitor-1920kh1080-pr-oektsiyno-emnistna-tekhnologiya-1xhdmi-1xdp-2xusb3
Philips;27;5099;4968;WG00296150;Монітор Philips 271V8AW/00 IPS 27,1920*1080,75 Гц,VGA,HDMI;https://nimpha.ua/296052-monitor-philips-271v8aw-00-ips-271920108075-gtsvgahdmi
Philips;23.8;3678;3678;WG00296343;Монітор Philips 24E1N1100A/00 IPS 23.8,1920*1080,100 Гц,VGA,HDMI, аудіо 2 Bт;https://nimpha.ua/296244-monitor-philips-24e1n1100a-00-ips-23819201080100-gtsvgahdmi-audio-2-bt
Philips;23.8;10499;9968;WG00298392;Монітор Philips (24E1N5300HE),23.8,FHD, IPS, 75Гц, 1 мс, HDMI, DP, USB-С, USB-hub, колонки;https://nimpha.ua/298649-monitor-philips-24e1n5300he238fhd-ips-75gts-1-ms-hdmi-dp-usb-s-usb-hub-kolonki
HP;23.8;6174;6134;WG00303933;Монітор HP S5 524SW 23.8;https://nimpha.ua/303773-monitor-hp-s5-524sw-238
BenQ;21.5;3927;3796;WG00304036;Монітор BenQ 21.5 GW2283 (9H.LHLLA.TBE);https://nimpha.ua/303965-monitor-benq-215-gw2283-9hlhllatbe
iiyama;19;6732;6732;WG00304047;Монітор iiyama 19 (B1980D-B5);https://nimpha.ua/304021-monitor-iiyama-19-b1980d-b5
Philips;48.9;43950;42439;WG00311279;Монітор 48.8 Philips 49M2C8900L, QD-OLED, вигн., 2xHDMI, DP, USB-C, USB-hub, HAS, кол;https://nimpha.ua/311572-monitor-488-philips-49m2c8900l-qd-oled-vign-2xhdmi-dp-usb-c-usb-hub-has-kol
iiyama;27;21489;21438;WG00312897;Монітор iiyama T2755QSC-B1 27 сенсорний, IPS, 2560х1440, 75 Г ц, 5 мс (GTG),  проекційно-ємністна технологія;https://nimpha.ua/312982-monitor-iiyama-t2755qsc-b1-27-sensorniy-ips-2560kh1440-75-g-ts-5-ms-gtg--proektsiyno-emnistna-tekhnologiya
iiyama;27;13559;12880;WG00312896;Монітор iiyama XUB2790QSUH-B1 27 IPS, 2560х1440, 0.4 мс,  100 Гц, Adaptive Sync, 1xHDMI/1xDP/3xUSB 3.2/1xUSB;https://nimpha.ua/313013-monitor-iiyama-xub2790qsuh-b1-27-ips-2560kh1440-04-ms--100-gts-adaptive-sync-1xhdmi-1xdp-3xusb-32-1xusb
2E;31.5;8699;8599;WG00313156;Монітор 2E 31.5 L3224B 2xHDMI, DP, VA, 3840x2160, MM;https://nimpha.ua/313262-monitor-2e-315-l3224b-2xhdmi-dp-va-3840x2160-mm
iiyama;27;18629;18629;WG00319333;Монітор IIYAMA T2752MSC-B1 27 IPS, 1xHDMI/1xDP/2xUSB 3.2;https://nimpha.ua/319806-monitor-iiyama-t2752msc-b1-27-ips-1xhdmi-1xdp-2xusb-32
iiyama;21.5;4989;4866;WG00329208;Монітор iiyama 21.5 IPS РК, 1920х1080, 100Гц, 16:9, 1 мс (MPRT), Adaptive Sync, 1xHDMI 1.4, 1xDP 1.2, 2xUSB (XUB2293HSU-B7);https://nimpha.ua/329357-monitor-iiyama-215-ips-rk-1920kh1080-100gts-169-1-ms-mprt-adaptive-sync-1xhdmi-14-1xdp-12-2xusb-xub2293hsu-b7
ViewSonic;27;6910;6909;WG00329236;Монітор ViewSonic 27 SuperClear IPS РК, 2560х1440, 100Гц, 16:9, 1 мс, HDMI 2.0 (with HDCP 2.2), DisplayPort (VA2708-2K-HD);https://nimpha.ua/329391-monitor-viewsonic-27-superclear-ips-rk-2560kh1440-100gts-169-1-ms-hdmi-20-with-hdcp-22-displayport-va2708-2k-hd
ASUS;27;7824;7426;WG00329502;Монітор ігровий Asus VG27VQ3B 27 VA, вигнутий, 1920x1080, 180Гц, 2xHDMI, DP (90LM0A90-B01170);https://nimpha.ua/329631-monitor-igroviy-asus-vg27vq3b-27-va-vignutiy-1920x1080-180gts-2xhdmi-dp-90lm0a90-b01170
ASUS;23.8;5426;5426;WG00338308;Монітор ASUS VA24DQFS 23.8 IPS, 100Hz, 1ms, AdaptiveSync, Pivot, D-Sub, HDMI, DP, 2xUSB (90LM0540-B01370);https://nimpha.ua/338828-monitor-asus-va24dqfs-238-ips-100hz-1ms-adaptivesync-pivot-d-sub-hdmi-dp-2xusb-90lm0540-b01370
Lenovo;27;10053;9999;WG00358590;Монітор Lenovo Legion R27qe, 27 IPS, 2560x1440, 180Hz, 1ms, HDR 400, AMD FreeSync, Adaptive Sync, 2x HDMI 2.1, DP 1.4 (67C5GAC1UA);https://nimpha.ua/359201-monitor-lenovo-legion-r27qe-27-ips-2560x1440-180hz-1ms-hdr-400-amd-freesync-adaptive-sync-2x-hdmi-21-dp-14-67c5gac1ua
iiyama;27;8644;8644;WG00370922;Монітор iiyama XUB2797HSN-B2, 27 IPS, 1920х1080, 16:9, 1мс (MPRT), 100 Гц, Adaptive Sync, 1xHDMI 1.4/1xDP 1.2/1xDP out;https://nimpha.ua/371540-monitor-iiyama-xub2797hsn-b2-27-ips-1920kh1080-169-1ms-mprt-100-gts-adaptive-sync-1xhdmi-14-1xdp-12-1xdp-out
iiyama;27;5305;5305;WG00370921;Монітор iiyama XU2793HS-B7, 27 IPS, 1920х1080, 16:9, 1мс (MPRT), 100Гц, Adaptive Sync, 1xHDMI 1.4/1xDP 1.2, SP 2х2Вт;https://nimpha.ua/371576-monitor-iiyama-xu2793hs-b7-27-ips-1920kh1080-169-1ms-mprt-100gts-adaptive-sync-1xhdmi-14-1xdp-12-sp-2kh2vt
ViewSonic;27;6569;6569;WG00370918;Монітор ігровий ViewSonic VX2779-HD-PRO, 27 SuperClear IPS, 1920х1080, 16:9, 180Гц, 1мс (MPRT), FreeSync, HDR10, 2xHDMI;https://nimpha.ua/371625-monitor-igroviy-viewsonic-vx2779-hd-pro-27-superclear-ips-1920kh1080-169-180gts-1ms-mprt-freesync-hdr10-2xhdmi
iiyama;27;6792;6792;WG00370916;Монітор iiyama XUB2797HSU-B2, 27 IPS, 16:9, 1мс (MPRT), 100Гц, Adaptive Sync, 1xHDMI 2.0/1xDP 1.4/2xUSB 3.2, SP 2х2Вт;https://nimpha.ua/371665-monitor-iiyama-xub2797hsu-b2-27-ips-169-1ms-mprt-100gts-adaptive-sync-1xhdmi-20-1xdp-14-2xusb-32-sp-2kh2vt
iiyama;23.8;7381;7381;WG00370908;Монітор iiyama XUB2490HSUH-B2, 23.8 IPS, 1920х1080, 16:9, 4мс (GTG), 100Гц, FreeSync, 5Мп камера Windows Hello, мікрофон;https://nimpha.ua/371710-monitor-iiyama-xub2490hsuh-b2-238-ips-1920kh1080-169-4ms-gtg-100gts-freesync-5mp-kamera-windows-hello-mikrofon
ASUS;27;23469;22769;WG00371328;Монітор ігровий Asus XG279CNS, 27 IPS, 1920x1080, 380Гц, HDMI/DP/USB Type-C (90LM0AW0-B01371);https://nimpha.ua/371961-monitor-igroviy-asus-xg279cns-27-ips-1920x1080-380gts-hdmi-dp-usb-type-c-90lm0aw0-b01371
ASUS;15.6;11499;11499;WG00371350;Монітор сенсорний Asus VT169HE, 15.6 IPS, 1920x1080, 60Гц, VGA/HDMI (90LM09V1-B01170);https://nimpha.ua/372100-monitor-sensorniy-asus-vt169he-156-ips-1920x1080-60gts-vga-hdmi-90lm09v1-b01170
MSI;31.5;15568;15568;WG00371312;Монітор MSI G321Q, 31.5 IPS, 2560x1440, 1ms, 170Hz, 178/178, 2xHDMI/DP;https://nimpha.ua/372247-monitor-msi-g321q-315-ips-2560x1440-1ms-170hz-178-178-2xhdmi-dp
АОС;24;3689;3689;WG00373116;Монітор АОС 24B31H, 23.8 IPS, 120Гц, VGA/HDMI, чорний;https://nimpha.ua/373712-monitor-aos-24b31h-238-ips-120gts-vga-hdmi-chorniy
HP;5;11760;11560;WG00373132;Монітор HP S5 Pro 524pu, 23.8 IPS, 100Гц, HDMI/DP/USB Type-C/RJ-45, HAS, чорний (9D9V7AA);https://nimpha.ua/374007-monitor-hp-s5-pro-524pu-238-ips-100gts-hdmi-dp-usb-type-c-rj-45-has-chorniy-9d9v7aa
Philips;27;4787;4757;WG00118035;Монітор, Philips V-Line 273V7QJAB (273V7QJAB/00), 27, IPS, 1920x1080, 60Гц;https://nimpha.ua/124500-monitor-philips-273v7qjab-00-27-ips-1920-kh-1080-169-35-mm-mini-jack-displayport-hdmi-vga-audio-vkhid-line-in-2-kh-2-vt-100kh100-mm-5ms-g
Philips;23.8;5884;5740;WG00175559;Монітор, Philips 245E1S/00, 23.8, IPS, 2560x1440, 75Гц;https://nimpha.ua/191012-monitor-238-philips-245e1s-00
Dell;23.8;6130;6130;WG00211682;Монітор Dell E2422HN (210-BBSD);https://nimpha.ua/217530-monitor-dell-e2422hn-210-bbsd
ASUS;27;11509;11461;WG00227965;Монітор Asus 27 TUF Gaming VG279QM 2xHDMI, DP, MM, IPS, 280Hz, 1ms, G-SYNC, Pivot, HDR400;https://nimpha.ua/229078-monitor-lcd-27-asus-tuf-gaming-vg279qm-2xhdmi-dp-mm-ips-280hz-1ms-g-sync-pivot-hdr400
Philips;39.53;24798;24798;WG00233771;Монітор 40 Philips 40B1U5600, WQHD, VA, 100 Гц, 2х HDMI, DP, USB-C, USB-hub, HAS, колонки, чорний;https://nimpha.ua/234740-monitor-40-philips-40b1u5600-wqhd-va-100-gts-2kh-hdmi-dp-usb-c-usb-hub-has-kolonki-chorniy
ASUS;41.5;69262;69262;WG00240665;Монітор Asus PG42UQ 41.5,3840*2160,138 Гц;https://nimpha.ua/241530-monitor-asus-415-rog-swift-pg42uq-4xhdmi-dp-4xusb-mm-oled-3840x2160-138hz-01ms-dci-p3-98-g-sync-hdr10
ASUS;27;33899;32469;WG00240649;Монітор Asus ROG Strix 27 IPS,2560*1440,300 Гц XG27AQMR;https://nimpha.ua/241793-monitor-asus-27-rog-strix-xg27aqmr-2xhdmi-dp-2xusb-ips-2560x1440-300hz-1ms-srgb-120--g-sync-pivot-hdr600
ASUS;27;8078;6774;WG00253678;Монітор Asus 27 VY279HGE HDMI, Audio, IPS, 144Hz, 1ms, sRGB 99%, FreeSync;https://nimpha.ua/254476-monitor-asus-27-vy279hge-hdmi-audio-ips-144hz-1ms-srgb-99-freesync
HP;23.8;8809;8789;WG00258270;Монітор TFT 23.8 HP E24q G5, QHD, IPS, 75Hz, HDMI, DP, USB-hub, HAS, Pivot, чорно-сріблястий;https://nimpha.ua/258865-monitor-tft-238-hp-e24q-g5-qhd-ips-75hz-hdmi-dp-usb-hub-has-pivot-chorno-sriblyastiy
BenQ;31.5;28108;27922;WG00258285;Монітор BenQ PD3205U Dark Grey 31,5 16:9 IPS UHD, професійний, FreeSync, HDR, 1xHDMI 2.0, 1xDP 1.4, 1xUSB Type C;https://nimpha.ua/258950-monitor-tft-315-benq-pd3205u-ips-4k-uhd-hdmi-dp-2-kh-usb-s--usb-hub-has-kol-temno--siriy
HP;27;6520;6418;WG00258263;Монітор TFT 27 HP V27i G5, IPS, 75Hz, VGA, HDMI, DP, чорний;https://nimpha.ua/259067-monitor-tft-27-hp-v27i-g5-ips-75hz-vga-hdmi-dp-chorniy
ASRock;24.5;4430;3845;WG00278523;Монітор ASRock 24,5 CL25FF HDMI, VGA, IPS, 100Hz, 1ms 1920х1080;https://nimpha.ua/278488-monitor-asrock-245-cl25ff-hdmi-vga-ips-100hz-1ms-1920kh1080
2E;27;5699;5599;WG00275518;Монітор 2E GAMING 27 R2723BV HDMI, DP, VA, 165Hz, 6ms, CURVED, FreeSync;https://nimpha.ua/275604-monitor-2e-gaming-27-r2723bv-hdmi-dp-va-165hz-6ms-curved-freesync
ASUS;27;10769;10769;WG00282541;Монітор Asus VG279QM1A 27 IPS,1920*1080,280 Гц;https://nimpha.ua/282413-monitor-asus-27-tuf-gaming-vg279qm1a-2xhdmi-dp-mm-ips-280hz-1ms-srgb-100-adaptivesync-hdr10
Samsung;32;18599;18599;WG00282584;Монітор Samsung 32 Odyssey G S32BG65 HDMI, DP, USB, VA, 2560x1440, 240Hz, 1ms, CURVED;https://nimpha.ua/282505-monitor-samsung-32-odyssey-g-s32bg65-hdmi-dp-usb-va-2560x1440-240hz-1ms-curved
Lenovo;27;10002;10002;WG00294479;Монітор Lenovo ThinkVision T27q-20 (61EDGAT2UA) 27 16:9  IPS РК монітор, 2560x1440, 4ms, HDMI1.4/ DP1.2/USB 3.1,  LTPS;https://nimpha.ua/294412-monitor-lenovo-thinkvision-t27q-20-61edgat2ua-27-169%C2%A0-ips-rk-monitor-2560x1440-4ms-hdmi14--dp12-usb-31--ltps
iiyama;32;21539;20343;WG00295351;Монітор iiyama 32 16:9 IPS РК, 3840х2160, 4 мс, 75 Гц,  KVM свіч, 1xHDMI/1xDisplayPort/1xDisplayPort Out/ XUB3293UHSN-B5;https://nimpha.ua/295270-monitor-iiyama-315-16%3A9-ips-rk-3840kh2160-4-ms-75-gts--kvm-svich-1xhdmi-1xdisplayport-1xdisplayport-out--xub3293uhsn-b5
iiyama;23.8;4866;4866;WG00296093;Монітор iiyama XU2492HSU 23.8 16:9 IPS РК, 1920х1080, 0.4 мс (MPRT), 100 Гц, FreeSync, 1xHDMI/1xDP/4xUSB 3.2, SP 2x2;https://nimpha.ua/296002-monitor-iiyama-xu2492hsu-238-16%3A9-ips-rk-1920kh1080-04-ms-mprt-100-gts-freesync-1xhdmi-1xdp-4xusb-32-sp-2x2
ASUS;27;11999;8533;WG00296159;Монітор Asus VG279QL3A 27 IPS,1920*1080,180 Гц,HDMI*2,DP;https://nimpha.ua/296068-monitor-igroviy-asus-vg279ql3a-ips-2719201080180-gtshdmi2dp
ASUS;23.8;18306;18306;WG00297954;Монітор Asus 23.8 ProArt PA24ACRV HDMI, 2xDP, USB-C, 3xUSB, MM, IPS, 2560x1440, 75Hz, DCI-P3 95%, Pivot, HDR400;https://nimpha.ua/297826-monitor-asus-238-proart-pa24acrv-hdmi-2xdp-usb-c-3xusb-mm-ips-2560x1440-75hz-dci-p3-95-pivot-hdr400
QUBE;34;11900;11900;WG00302969;Монітор QUBE Overlord C34UQ180HC 34 UWQHD 180hz,Curved VA,Type-C 65W,HDMI,DP,DP cable,VESA (C34UQ180HC);https://nimpha.ua/302891-monitor-qube-overlord-c34uq180hc-34-uwqhd-180hzcurved-vatype-c-65whdmidpdp-cablevesa-c34uq180hc
Acer;27;4977;4432;WG00303814;Монітор Acer SB272EBI 27 IPS,1920*1080,100 Гц,VGA,HDMI;https://nimpha.ua/303811-monitor-acer-27-sb272ebi-umhs2eee01
Lenovo;24.5;7999;7999;WG00304068;Монітор Lenovo Legion 24.5 R25f-30 (67B8GACBUA);https://nimpha.ua/303991-monitor-lenovo-legion-245-r25f-30-67b8gacbua
Philips;17;18228;18185;WG00311267;Монітор 17 Philips 172B1TFL, сенсорний, 75Hz, HDMI, DVI-D, DP, USB, чорний;https://nimpha.ua/311230-monitor-17-philips-172b1tfl-sensorniy-75hz-hdmi-dvi-d-dp-usb-chorniy
AOC;23.8;5745;5608;WG00312800;Монітор 23.8 AOC 24G4XE, IPS, 180Гц, 0,5мс, 2хHDMI, DP, колонки, чорно-сірий;https://nimpha.ua/312758-monitor-238-aoc-24g4xe-ips-180gts-05ms-2khhdmi-dp-kolonki-chorno-siriy
ASUS;21.5;13469;13469;WG00312868;Монітор Asus VT229H 21.5 IPS,1920*1080,60 Гц,VGA,HD MI,аудіо 1.5Wx2;https://nimpha.ua/312989-monitor-asus-vt229h-215-90lm0490-b02170
Samsung;27;9878;9799;WG00312909;Монiтор SAMSUNG LS27D700EAIXCI, IPS, 4K, HDMI ,DP ,5ms, HDR;https://nimpha.ua/313029-monitor-samsung-ls27d700eaixci-ips-4k-hdmi-dp-5ms-hdr
BenQ;23.8;3927;3796;WG00318474;Монітор BenQ GW2490 BLACK 23.8 16:9 IPS, 1920х1080, 100 Гц, 5 мс (GtG), VESA MediaSync, 2xHDMI 1.4/1xDP 1.2;https://nimpha.ua/318190-monitor-benq-gw2490-black-238-169-ips-1920kh1080-100-gts-5-ms-gtg-vesa-mediasync-2xhdmi-14-1xdp-12
GIGABYTE;34;36765;36521;WG00328910;Монітор GIGABYTE 34 LCD (MO34WQC EK);https://nimpha.ua/329086-monitor-gigabyte-34-lcd-mo34wqc-ek
iiyama;31.5;50819;49899;WG00329241;Монітор iiyama 31.5 VA РК, сенсорний, 1920х1080, 16:9, OpenFrame, 425 кд/м2, проекційно-ємнісна технологія (TF3215MC-B2AG);https://nimpha.ua/329371-monitor-iiyama-315-va-rk-sensorniy-1920kh1080-169-openframe-425-kd-m2-proektsiyno-emnisna-tekhnologiya-tf3215mc-b2ag
iiyama;23.8;4950;4950;WG00329214;Монітор iiyama 23.8 IPS РК, 1920х1080, 100Гц, 16:9, 0.5 мс (MPRT ), 1xHDMI, 1xDP (XUB2491H-B1);https://nimpha.ua/329402-monitor-iiyama-238-ips-rk-1920kh1080-100gts-169-05-ms-mprt--1xhdmi-1xdp-xub2491h-b1
